"mes","semana","Epoca del año","estrategia Mtto","Programa Mtto","Ready back log","HH Actv Gnerales","HH En la Maquina","Otras HH","Disciplina","H Mantenimiento preventivo"
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.3,9,1.8,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.3,9,1.8,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,9,2.1,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.3,6,0,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.3,3,0.6,"Mecanica VAL",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0,15,2.7,"Mecanica VAL",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.1,4,0,"Mecanica VAL",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.3,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.3,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,7,0,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,7,2.3,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.3,3,0.6,"Mecanica VAL",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,3,0,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,9,0.9,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,9,1.2,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.6,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,5.5,2.7,"Pozoz",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,6,2.2,"Pozoz",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,5,0,"Pozoz",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,9,0,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.2,2,0.8,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.2,2,0.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,3,0,"Pozoz",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,5,2.2,"Pozoz",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.1,3,0,"Pozoz",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,0.9,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.7,18,3.7,"Mecanica VAL",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0,4,0,"Pozoz",660.9
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,7,1.5,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1,16,0.9,"Mecanica VAL",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,9,0.9,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,9,0.3,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,7,2.1,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,7,1.5,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1,4,1.8,"Pozoz",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.3,4,1.8,"Pozoz",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,9,1.6,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,9,1.3,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1.3,18,1.6,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.4,4,1.8,"Pozoz",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1.5,7,2.4,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,9,1.3,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1.5,18,2.6,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1.5,7,2.6,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1,6,2.6,"Pozoz",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.5,9,1.4,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,1.5,12,3.3,"Mecanica",749
"2022-12","2022-50","Verano",0.9876,0.9627,4.55,0.3,7,1.5,"Mecanica",749
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.7,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.6,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.2,8,0.9,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,2,0.9,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.7,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,2,0.9,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.6,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.7,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,2,0.9,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,15,1.9,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1.5,5,3,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.7,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,2,0.9,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.5,5,1.2,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.4,2,1,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.8,2,1.6,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.6,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.6,2,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,7,1.8,"Pozoz",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,6,1.8,"Pozoz",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,1,4,1.8,"Pozoz",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,2,0.5,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,2,1.4,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,4,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,4,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.3,5,0.5,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.3,5,2.2,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.3,5,0.5,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,5,2,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,4,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,5,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,4,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,5,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,4,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,5,0,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0.3,2,0.6,"Electricidad",996.4
"2022-12","2022-51","Verano",0.9876,0.9627,4.55,0,3,0.8,"Electricidad",996.4
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.7,7,1.2,"Electricidad",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.8,9,1.5,"Mecanica",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1,4,1.2,"Mecanica VAL",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1,16,1.2,"Mecanica",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.5,9,0.6,"Mecanica",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0,4,0,"Mecanica VAL",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1.5,18,2.5,"Mecanica",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1.5,18,2.5,"Mecanica",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1.3,3,1.5,"Mecanica",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.7,4,0.6,"Mecanica",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,7,1.9,"Mecanica VAL",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,6,0,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,6,1.1,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,4,1.9,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,4,1.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,14,1.7,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,6,3,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,4,1.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.6,11,3.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0,8,1.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0,8,1.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,6,3,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1.2,10,2.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.4,11,3.3,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,6,1.1,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,6,1.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,6,1.8,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,6,0,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.6,4,1.4,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.6,6,2.2,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.6,4,1.4,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.6,3.5,2.8,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.4,4,1.4,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1.2,20,2.9,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1,4,3.6,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.6,4,1.4,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1,6,3.4,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1,4,3.1,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,4,0.6,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,14,2.9,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,4,2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,2,0,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,4,1.2,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0,4,0,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1,4,3,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0,11,1.3,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.4,4,1.4,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.4,4,1.4,"Pozoz",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.3,12,1.9,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,0.2,4,1.9,"Instrumentos",698
"2022-12","2022-52","Verano",0.9876,0.9627,4.55,1.3,7.5,4,"Instrumentos",698
"2022-2","2022-6","Verano",0.9703,0.9786,5.3,1,8,3.3,"Electricidad",96
"2022-2","2022-6","Verano",0.9703,0.9786,5.3,1,18,4,"Electricidad",96
"2022-2","2022-6","Verano",0.9703,0.9786,5.3,0.5,7,1.6,"Electricidad",96
"2022-2","2022-6","Verano",0.9703,0.9786,5.3,0.3,5,1.2,"Electricidad",96
"2022-2","2022-6","Verano",0.9703,0.9786,5.3,0.5,9,1.8,"Mecanica",96
"2022-2","2022-7","Verano",0.9703,0.9786,5.3,0.8,7,1.1,"Mecanica",118
"2022-2","2022-7","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",118
"2022-2","2022-7","Verano",0.9703,0.9786,5.3,0.5,9,2,"Mecanica",118
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.6,5,1.6,"Pozoz",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,7,1.9,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.3,7,3.1,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0,10,0.9,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.5,18,1.6,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0,4,0.6,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.3,7,2,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,15,0,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.3,7,3.1,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.2,12,3.5,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.5,6,1.4,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,6,1.5,"Mecanica CBM",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.5,15,1.4,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,18,0.9,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,18,3,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,14,3,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0,18,2.5,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.3,14,2.3,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.1,12,2,"Mecanica CBM",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.3,7,1.5,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.5,16,2.3,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.7,6,2.3,"Mecanica CBM",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.3,6,0,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,8,3.1,"Pozoz",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.5,2,0,"Pozoz",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1.3,22,1.7,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,14,2.9,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.3,5,1.2,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.5,9,1,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.5,9,2,"Mecanica",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,18,3,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0,2,0,"Mecanica CBM",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0,16,4,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.7,7,1.2,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.1,2,1.9,"Mecanica CBM",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.4,4,1.3,"Mecanica CBM",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.7,7,1.2,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,1,15,1.8,"Electricidad",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.1,2,0,"Mecanica CBM",1603.1
"2022-2","2022-8","Verano",0.9703,0.9786,5.3,0.1,2,0,"Mecanica CBM",1603.1
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0.5,9,1.2,"Mecanica",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0.3,5,0.8,"Mecanica",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1,18,2.1,"Mecanica",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0.5,9,1.2,"Mecanica",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0.8,10,1.5,"Mecanica VAL",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0.5,9,0.9,"Mecanica",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1,14,3.1,"Mecanica VAL",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1,14,3.1,"Mecanica VAL",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0,14,0.3,"Mecanica VAL",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1.5,18,1.5,"Mecanica",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1,5,2.7,"Pozoz",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1,4,0,"Pozoz",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1,5.5,2.7,"Pozoz",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,1,5,2.7,"Pozoz",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0,5,2.4,"Pozoz",690.2
"2022-2","2022-9","Verano",0.9703,0.9786,5.3,0.5,14,2.7,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.8,9,1.4,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.8,9,1.4,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.8,9,1.4,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,1,18,3,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.8,9,1.4,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.8,9,1.4,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,1,14,3.2,"Mecanica",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,1,9,1.9,"Electricidad",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,1,9,1.9,"Electricidad",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.5,7,1.6,"Electricidad",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,1,18,3,"Electricidad",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.2,14,2.2,"Electricidad",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.5,7,1.4,"Electricidad",690.2
"2022-3","2022-9","Verano",1,0.9602,4.77,0.5,7,1.4,"Electricidad",690.2
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,1.5,6,3.3,"Pozoz",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,10,1.1,"Instrumentos",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,3,0.3,"Linea de Mtto",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,3,0,"Linea de Mtto",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,3,0.3,"Linea de Mtto",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,3,0,"Linea de Mtto",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,3,0,"Linea de Mtto",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,4,0.3,"Electricidad",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,4,0.5,"Electricidad",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,4,0.3,"Electricidad",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.4,2,0.8,"Pozoz",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,4,0.2,"Electricidad",129
"2023-1","2023-1","Verano",0.9749,0.9321,5.26,0.3,4,0.4,"Electricidad",129
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0,8,1.1,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1.3,14,2.5,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1.3,14,3.2,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0,2,1.2,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.6,8,3.5,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1.2,14,3,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0,4,1.1,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0,2,0.6,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.8,4,2.8,"Pozoz",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0,10,2.5,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.4,4,1.6,"Pozoz",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1,4,1.9,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1,4,1.9,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1.3,4,2.9,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1.2,14,2.8,"Electricidad",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.2,2,0.9,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1.5,8,1.6,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.2,4,1.6,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.2,8,1.2,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.2,6,0.9,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.2,6,1.4,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.3,4,2,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.2,4,1.2,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.3,4,1.7,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.4,8,1.7,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.1,3,1,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.5,3,0.6,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.5,12,3.2,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.3,8,1.3,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.3,2,0.6,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1.5,9,3.5,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,1,4,0.9,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.1,6,0.8,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.1,4,0.9,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0.3,7,1.8,"Instrumentos",822
"2023-3","2023-10","Verano",0.9973,0.9502,5.04,0,2,0,"Instrumentos",822
